player_id,team_id,name,dob,height_cm,preferred_foot,country,category,positions,transfermarkt_value,minutes_played,npxg_per_90,shots_per_90,sot_per_90,headed_shots_per_90,xa_per_90,succ_pass_per_90,succ_pass_rate,acc_long_balls_per_90,succ_long_balls_rate,chances_created_per_90,big_chances_created_per_90,succ_crosses_per_90,succ_crosses_rate,succ_dribbles_per_90,succ_dribbles_rate,duels_won_per_90,duels_won_rate,aerials_won_per_90,aerials_won_rate,touches_per_90,touches_opp_box_per_90,dispossessed_per_90,fouls_won_per_90,defcon_per_90,tackles_per_90,interceptions_per_90,blocks_per_90,fouls_committed_per_90,recoveries_per_90,poss_won_final_3rd_per_90,succ_dribbles_def_per_90,clearances_per_90,top_speed,distance_covered_per_90,running_distance_per_90,sprint_distance_per_90,sprints_per_90
638771,10076,Lucas Martínez Quarta,1996-05-10,183.0,right,Argentina,CB,,4500000.0,1911.0,0.132080063,1.03610675,0.376766091,0.612244898,0.016021834,54.67817896,86.3197026,5.086342229,52.17391304,0.188383046,0.047095761,0.0,0.0,0.423861852,52.94117647,5.510204082,63.58695652,2.543171115,62.06896552,77.42543171,1.554160126,0.141287284,0.989010989,7.535321821,1.69544741,1.412872841,0.32967033,0.847723705,4.945054945,0.141287284,0.32967033,4.09733124,,,,,
958860,10080,Santiago Sosa,1999-05-03,182.0,right,Argentina,CM,"CB,DM",8000000.0,1804.0,0.042615298,0.848115299,0.199556541,0.399113082,0.056250156,45.64855876,80.97345133,5.986696231,66.29834254,0.698447894,0.049889135,0.099778271,33.33333333,0.049889135,33.33333333,6.784922395,60.98654709,4.589800443,68.65671642,71.24168514,1.147450111,0.249445676,0.349223947,9.279379157,1.796008869,2.245011086,0.299334812,1.347006652,4.340354767,0.149667406,0.698447894,4.93902439,,,,,
1342579,10086,Alan Lescano,2001-11-11,182.0,left,Argentina,CM,"DM,RM,RW,AM",7500000.0,1753.0,0.150735876,1.745579007,0.770108386,0.051340559,0.058089451,37.99201369,86.04651163,2.977752424,68.23529412,1.026811181,0.051340559,0.154021677,15.78947368,0.770108386,46.875,4.723331432,50.54945055,0.564746149,47.82608696,60.78722191,2.207644039,1.283513976,1.59155733,3.285795779,1.848260125,1.026811181,0.154021677,1.129492299,5.493439817,0.359383913,0.872789504,0.256702795,,,,,
616508,10101,Federico Fattori,1992-07-22,178.0,right,Argentina,DM,"CB,CM",1800000.0,1852.0,0.006327214,0.242980562,0.097192225,0.0,0.037834304,74.30345572,90.10017678,5.977321814,73.21428571,0.534557235,0.0,0.048596112,10.0,0.291576674,50.0,4.033477322,51.2345679,1.360691145,44.44444444,95.73434125,0.291576674,0.388768898,0.971922246,6.657667387,1.457883369,1.506479482,0.388768898,1.069114471,7.726781857,0.388768898,0.437365011,3.304535637,,,,,
920404,10086,Francisco Álvarez,2000-02-26,180.0,right,Argentina,CB,,4500000.0,1854.0,0.05357767,0.922330097,0.291262136,0.388349515,0.014203569,59.46601942,88.00287356,3.640776699,48.07692308,0.242718447,0.0,0.048543689,14.28571429,0.194174757,57.14285714,6.359223301,57.7092511,3.834951456,55.63380282,84.27184466,1.165048544,0.194174757,0.72815534,10.67961165,1.601941748,1.893203883,0.436893204,0.776699029,3.883495146,0.0,0.582524272,6.747572816,,,,,
1025557,10076,Aníbal Moreno,1999-05-13,177.0,right,Argentina,DM,CM,8000000.0,1747.0,0.024233543,0.92730395,0.103033772,0.0,0.064279962,51.87750429,84.62184874,3.966800229,62.60162602,0.721236405,0.051516886,0.051516886,14.28571429,0.463651975,69.23076923,5.203205495,52.33160622,0.824270177,32.0,76.86319405,0.103033772,0.618202633,0.669719519,7.006296508,3.245563824,1.906124785,0.103033772,1.339439038,5.048654837,0.25758443,1.030337722,1.751574127,,,,,
1075405,10084,Franco Ibarra,2001-04-28,175.0,,Argentina,DM,CM,6000000.0,1672.0,0.015766148,0.645933014,0.053827751,0.053827751,0.038743563,47.96052632,87.26738492,3.767942584,62.5,1.022727273,0.107655502,0.269138756,41.66666667,0.645933014,54.54545455,9.527511962,67.30038023,1.076555024,62.5,76.00478469,0.161483254,0.968899522,3.175837321,8.666267943,4.629186603,1.722488038,0.538277512,1.776315789,5.921052632,0.053827751,0.861244019,1.776315789,,,,,
723677,10103,Pedro Silva Torrejón,1997-01-25,178.0,left,Argentina,LB,,1200000.0,1697.0,0.054503831,0.58338244,0.159104302,0.265173836,0.096250814,23.12315852,76.22377622,1.060695345,32.78688525,0.636417207,0.159104302,0.848556276,31.37254902,0.530347672,40.0,4.61402475,62.58992806,1.060695345,64.51612903,56.37595757,1.219799646,0.318208603,1.166764879,6.417206836,1.909251621,1.272834414,0.424278138,0.477312905,3.871538008,0.053034767,0.58338244,2.810842664,,,,,
723668,10096,Cristian Tarragona,1991-04-09,180.0,right,Argentina,ST,,200000.0,1654.0,0.372988518,2.557436518,1.360338573,0.326481258,0.093104352,16.97702539,72.89719626,0.489721886,40.90909091,1.360338573,0.326481258,0.217654172,40.0,0.598548972,37.93103448,4.516324063,37.38738739,2.285368803,40.38461538,38.63361548,4.298669891,1.414752116,1.088270859,1.523579202,0.598548972,0.163240629,0.217654172,1.577992745,2.557436518,0.3808948,0.272067715,0.544135429,,,,,
1133369,10084,Vicente Pizarro,2002-11-05,172.0,left,Chile,DM,"CM,AM",4500000.0,1709.0,0.04733821,0.579286132,0.263311878,0.105324751,0.112264291,42.44587478,85.4718982,1.790520772,54.83870968,1.474546518,0.157987127,0.737273259,40.0,0.947922762,69.23076923,3.897015799,52.11267606,0.842598011,40.0,62.93153891,0.842598011,0.579286132,0.895260386,3.370392042,1.21123464,1.21123464,0.052662376,0.895260386,5.055588063,0.157987127,0.579286132,0.895260386,,,,,
1649321,10076,Lautaro Rivero,2003-11-01,185.0,left,Argentina,CB,LB,7000000.0,1628.0,0.064647421,0.773955774,0.221130221,0.386977887,0.011248731,51.91031941,86.38454462,4.588452088,53.20512821,0.221130221,0.0,0.055282555,33.33333333,0.331695332,85.71428571,5.030712531,65.94202899,2.321867322,68.85245902,74.2997543,0.718673219,0.165847666,1.105651106,7.463144963,1.271498771,1.05036855,0.608108108,0.93980344,4.146191646,0.055282555,0.497542998,4.533169533,,,,,
1256242,10076,Tomás Galván,2000-04-11,172.0,right,Argentina,AM,"DM,RM,CM,RW,LW",4000000.0,1643.0,0.119722456,1.424223981,0.547778454,0.054777845,0.205500875,35.87948874,86.29776021,0.657334145,48.0,1.643335362,0.328667072,0.493000609,25.0,0.876445526,39.02439024,5.806451613,55.4973822,0.383444918,29.16666667,61.02251978,2.848447961,0.986001217,2.355447352,3.34144857,2.191113816,0.876445526,0.054777845,0.931223372,3.834449178,0.493000609,0.547778454,0.219111382,,,,,
841913,10086,Sebastián Prieto,1993-04-09,175.0,left,Argentina,LB,"CB,LWB",275000.0,1645.0,0.0563307,1.094224924,0.273556231,0.0,0.152124858,39.50151976,81.12359551,3.17325228,54.20560748,1.203647416,0.218844985,0.820668693,20.83333333,1.313069909,58.53658537,4.759878419,54.375,0.820668693,51.72413793,75.72036474,1.094224924,0.273556231,0.875379939,6.018237082,1.750759878,1.203647416,0.218844985,1.039513678,4.924012158,0.109422492,0.984802432,2.844984802,,,,,
1118246,10092,Adrián Sánchez,1999-05-14,177.0,right,Argentina,DM,"RM,CM",3000000.0,1738.0,0.004515535,0.310701956,0.051783659,0.051783659,0.063797487,45.31070196,86.5479723,2.589182969,56.17977528,0.621403913,0.207134638,0.207134638,33.33333333,0.466052934,64.28571429,5.592635213,58.06451613,0.983889528,57.57575758,66.33486766,0.362485616,0.569620253,1.449942463,6.265822785,2.744533947,1.708860759,0.155350978,1.605293441,5.903337169,0.362485616,0.983889528,1.6570771,,,,,
1353126,10083,Ezequiel Herrera,2003-01-22,180.0,right,Argentina,RB,CB,2500000.0,1623.0,0.035384471,0.443622921,0.11090573,0.055452865,0.022442434,26.5064695,76.48,1.552680222,28.57142857,0.388170055,0.11090573,0.0,0.0,0.887245841,66.66666667,4.15896488,54.34782609,0.554528651,27.77777778,54.67652495,0.720887246,0.388170055,0.942698706,7.264325323,1.774491682,1.164510166,0.499075786,0.831792976,3.382624769,0.11090573,0.388170055,3.826247689,,,,,
1254641,10087,Ignacio Abraham,1998-01-12,,left,Syria,LB,"LWB,LM",1500000.0,1620.0,0.023622222,0.555555556,0.166666667,0.0,0.191159004,15.11111111,61.81818182,1.722222222,27.19298246,1.055555556,0.555555556,1.277777778,24.7311828,0.666666667,42.85714286,3.944444444,55.46875,1.055555556,54.28571429,53.05555556,0.777777778,0.722222222,0.611111111,5.944444444,1.611111111,0.555555556,0.222222222,0.5,3.166666667,0.166666667,0.222222222,3.555555556,,,,,
1134305,213534,Rodrigo Insúa,1997-12-16,,left,Argentina,LWB,LM,2000000.0,1620.0,0.037922221,1.277777778,0.444444444,0.055555556,0.08527333,17.22222222,64.04958678,1.0,23.07692308,0.722222222,0.166666667,0.5,20.45454545,0.555555556,47.61904762,3.5,54.7826087,0.944444444,56.66666667,45.55555556,1.166666667,0.5,0.833333333,4.611111111,1.222222222,0.611111111,0.111111111,0.666666667,3.388888889,0.055555556,0.5,2.666666667,,,,,
690435,10090,Leonel Mosevich,1997-02-04,185.0,right,Argentina,CB,,750000.0,1620.0,0.043561113,0.611111111,0.166666667,0.555555556,0.002631051,25.55555556,82.58527828,1.722222222,37.80487805,0.0,0.0,0.0,0.0,0.0,0.0,5.388888889,62.17948718,3.555555556,69.56521739,42.77777778,0.944444444,0.0,0.333333333,8.888888889,1.555555556,1.388888889,0.5,1.277777778,2.166666667,0.0,0.444444444,5.444444444,,,,,
1393173,10103,Alexis Steimbach,2002-07-25,,,Argentina,RB,"RM,CM,RW",2200000.0,1618.0,0.035938814,0.667490729,0.055624227,0.111248455,0.099994781,22.41656366,70.57793345,1.835599506,39.28571429,1.334981459,0.278121137,0.667490729,18.75,1.94684796,53.84615385,6.95302843,58.68544601,1.168108776,63.63636364,63.96786156,1.390605686,0.611866502,1.168108776,8.009888752,2.725587145,1.668726823,0.278121137,0.945611867,4.33868974,0.055624227,1.001236094,3.337453646,,,,,
687008,10076,Gonzalo Montiel,1997-01-01,175.0,right,Argentina,RB,AM,4500000.0,1604.0,0.111680797,1.066084788,0.39276808,0.336658354,0.117525606,42.86783042,81.71122995,1.458852868,37.14285714,1.683291771,0.112219451,0.78553616,37.83783784,0.168329177,30.0,3.591022444,62.13592233,1.178304239,58.33333333,73.89650873,2.693266833,0.168329177,0.897755611,4.320448878,1.346633416,0.953865337,0.224438903,0.448877805,3.871571072,0.0,0.39276808,1.795511222,,,,,
1098253,10090,Giuliano Cerato,1998-06-10,170.0,right,Argentina,RB,"RWB,RM",1200000.0,1607.0,0.084679528,0.840074673,0.448039826,0.056004978,0.10851842,22.51400124,64.83870968,2.968263846,35.5704698,1.176104543,0.112009956,1.400124456,26.04166667,0.504044804,64.28571429,3.808338519,50.74626866,0.672059739,46.15384615,62.16552582,1.792159303,0.672059739,0.336029869,6.664592408,2.296204107,1.008089608,0.224019913,0.95208463,5.264467953,0.224019913,1.008089608,3.13627878,,,,,
795485,10092,Leonardo Morales,1991-04-11,180.0,right,Argentina,CB,RB,600000.0,1602.0,0.022044944,0.505617978,0.056179775,0.168539326,0.022075944,23.20224719,76.19926199,2.02247191,40.90909091,0.337078652,0.0,0.056179775,16.66666667,0.168539326,60.0,3.426966292,56.48148148,1.235955056,47.82608696,46.91011236,0.505617978,0.168539326,0.617977528,8.426966292,1.404494382,1.235955056,0.674157303,0.449438202,2.97752809,0.0,0.617977528,5.112359551,,,,,
1038763,10087,Santiago López García,1997-12-04,170.0,right,Argentina,RB,"RWB,RM",1800000.0,1612.0,0.045502481,0.614143921,0.223325062,0.0,0.07596289,21.66253102,74.75915222,1.730769231,42.46575342,1.11662531,0.111662531,0.669975186,22.64150943,0.669975186,44.44444444,5.192307692,60.78431373,0.949131514,54.83870968,55.44044665,0.669975186,0.446650124,1.395781638,6.029776675,2.177419355,1.11662531,0.223325062,0.446650124,4.633995037,0.279156328,0.893300248,2.512406948,,,,,
766159,10081,Jordy Caicedo,1997-11-18,186.0,right,Ecuador,ST,,2000000.0,1670.0,0.355241315,2.047904192,1.077844311,0.592814371,0.0251844,7.383233533,60.88888889,0.107784431,66.66666667,0.592814371,0.053892216,0.053892216,20.0,0.323353293,25.0,4.041916168,35.88516746,2.263473054,41.17647059,24.52095808,4.25748503,0.646706587,0.808383234,1.724550898,0.646706587,0.0,0.107784431,2.209580838,1.562874251,0.48502994,0.269461078,0.97005988,,,,,
1520065,10096,Lautaro Vargas,2005-02-01,173.0,right,Argentina,RB,,3500000.0,1570.0,0.016005095,0.458598726,0.114649682,0.0,0.105333194,26.77070064,78.22445561,4.356687898,53.52112676,1.261146497,0.229299363,1.605095541,32.55813953,1.375796178,48.0,4.356687898,49.03225806,0.286624204,38.46153846,60.99363057,0.74522293,0.458598726,0.630573248,5.617834395,2.063694268,1.261146497,0.286624204,0.687898089,5.732484076,0.057324841,1.49044586,2.006369427,,,,,
425711,10078,Gabriel Ávalos,1991-07-09,191.0,right,Paraguay,ST,,750000.0,1688.0,0.296978668,2.505924171,0.799763033,1.013033175,0.123193439,10.61018957,54.22343324,0.159952607,33.33333333,1.43957346,0.426540284,0.053317536,20.0,0.159952607,27.27272727,7.197867299,51.72413793,5.331753555,59.17159763,32.52369668,6.34478673,0.95971564,1.226303318,1.332938389,0.47985782,0.213270142,0.106635071,1.546208531,1.279620853,0.319905213,0.159952607,0.533175355,,,,,
322965,10092,Lucas Zelarayán,1992-06-20,173.0,right,Armenia,AM,"CM,ST",2800000.0,1596.0,0.148939851,2.368421053,0.620300752,0.056390977,0.208825473,30.28195489,80.14925373,2.030075188,62.06896552,2.255639098,0.45112782,1.127819549,22.98850575,2.255639098,48.7804878,5.244360902,44.71153846,0.169172932,16.66666667,60.95864662,3.101503759,1.522556391,1.748120301,1.748120301,1.071428571,0.338345865,0.056390977,1.184210526,3.890977444,0.45112782,0.676691729,0.281954887,,,,,
647245,9867,Mauro Pittón,1994-08-08,181.0,,Argentina,CM,,600000.0,1577.0,0.068050731,0.856055802,0.114140774,0.057070387,0.024533581,37.38110336,82.91139241,3.424223209,58.82352941,0.285351934,0.0,0.114140774,22.22222222,0.456563094,50.0,4.622701332,52.25806452,1.483830057,60.46511628,59.35320228,0.399492708,0.627774255,1.141407736,4.679771718,1.540900444,1.027266963,0.342422321,0.913126189,6.44895371,0.114140774,1.369689283,1.769181991,,,,,
1336846,9848,Mateo Del Blanco,2003-10-31,170.0,left,Argentina,LB,LM,40000000.0,1577.0,0.101299938,2.51109702,0.627774255,0.057070387,0.207741788,32.70133164,73.93548387,4.622701332,48.79518072,2.68230818,0.342422321,2.396956246,26.92307692,1.769181991,52.54237288,5.707038681,48.54368932,0.913126189,42.10526316,79.95561192,2.339885859,1.25554851,1.597970831,4.622701332,1.42675967,1.198478123,0.17121116,1.027266963,7.305009512,0.17121116,0.970196576,1.826252378,,,,,
1710276,10096,Maizon Rodríguez,2003-05-22,185.0,right,Uruguay,CB,,2000000.0,1551.0,0.040914894,0.638297872,0.116054159,0.464216634,0.021920555,29.18762089,77.26574501,2.901353965,37.03703704,0.406189555,0.0,0.0,0.0,0.174081238,75.0,5.570599613,61.93548387,3.887814313,62.03703704,50.65764023,1.276595745,0.116054159,0.290135397,8.29787234,1.218568665,1.160541586,0.638297872,0.696324952,5.222437137,0.0,0.174081238,5.280464217,,,,,
889736,10081,Fabio Pereyra,1990-01-31,185.0,,Argentina,CB,,150000.0,1598.0,0.019503755,0.394242804,0.056320401,0.394242804,0.011056991,29.56821026,76.19738752,3.210262829,39.31034483,0.112640801,0.0,0.0,0.0,0.112640801,50.0,5.350438048,67.85714286,3.829787234,69.3877551,54.12390488,0.450563204,0.112640801,0.450563204,11.99624531,0.957446809,0.957446809,0.844806008,0.450563204,2.309136421,0.056320401,0.168961202,9.236545682,,,,,
616153,10083,Nicolás Tripichio,1996-01-05,176.0,right,Argentina,DM,"RWB,CM,AM",2000000.0,1550.0,0.093280643,1.103225806,0.290322581,0.348387097,0.035876598,34.25806452,80.71135431,1.858064516,42.10526316,0.580645161,0.0,0.174193548,15.0,1.335483871,57.5,7.258064516,51.65289256,1.916129032,58.92857143,63.92903226,1.625806452,1.335483871,1.451612903,5.864516129,2.55483871,1.8,0.232258065,1.567741935,6.561290323,0.464516129,1.683870968,1.277419355,,,,,
1716009,10084,Ignacio Ovando,2007-06-29,182.0,right,Argentina,CB,,6000000.0,1541.0,0.143766393,0.58403634,0.175210902,0.467229072,0.012277487,41.0577547,89.89769821,1.810512654,50.0,0.175210902,0.0,0.0,0.0,0.175210902,42.85714286,4.146658014,57.72357724,1.868916288,61.53846154,60.21414666,0.87605451,0.350421804,1.284879948,7.767683323,0.817650876,2.569759896,0.408825438,0.817650876,3.562621674,0.058403634,0.467229072,3.971447112,,,,,
989370,10083,Alexis Cuello,2000-02-18,170.0,right,Argentina,ST,"AM,LW",5000000.0,1549.0,0.136789539,2.033570045,0.639122014,0.406714009,0.154358975,10.51646223,65.10791367,0.232408005,57.14285714,0.929632021,0.232408005,0.116204003,12.5,2.149774048,47.43589744,7.727566172,44.93243243,2.440284054,38.88888889,38.28921885,4.880568108,1.975468044,2.033570045,2.091672046,1.103938025,0.348612008,0.116204003,1.684958037,2.440284054,0.755326017,0.232408005,0.522918012,,,,,
1135817,202757,Cristian Zabala,1998-03-04,187.0,,Argentina,CM,"DM,AM,LW",900000.0,1544.0,0.039101036,0.524611399,0.116580311,0.0,0.088977357,40.97797927,80.99078341,1.806994819,39.24050633,1.224093264,0.174870466,0.699481865,46.15384615,1.049222798,52.94117647,6.353626943,57.06806283,1.981865285,59.64912281,68.25777202,0.757772021,0.816062176,0.874352332,6.353626943,2.506476684,1.573834197,0.408031088,0.990932642,6.761658031,0.349740933,0.816062176,1.865284974,,,,,
