player_id,team_id,name,dob,height_cm,preferred_foot,country,category,positions,transfermarkt_value,minutes_played,npxg_per_90,shots_per_90,sot_per_90,headed_shots_per_90,xa_per_90,succ_pass_per_90,succ_pass_rate,acc_long_balls_per_90,succ_long_balls_rate,chances_created_per_90,big_chances_created_per_90,succ_crosses_per_90,succ_crosses_rate,succ_dribbles_per_90,succ_dribbles_rate,duels_won_per_90,duels_won_rate,aerials_won_per_90,aerials_won_rate,touches_per_90,touches_opp_box_per_90,dispossessed_per_90,fouls_won_per_90,defcon_per_90,tackles_per_90,interceptions_per_90,blocks_per_90,fouls_committed_per_90,recoveries_per_90,poss_won_final_3rd_per_90,succ_dribbles_def_per_90,clearances_per_90,top_speed,distance_covered_per_90,running_distance_per_90,sprint_distance_per_90,sprints_per_90,main_role,npxg,shots,sot,headed_shots,xa,succ_pass,acc_long_balls,chances_created,big_chances_created,succ_crosses,succ_dribbles,duels_won,aerials_won,touches,touches_opp_box,dispossessed,fouls_won,defcon,tackles,interceptions,blocks,fouls_committed,recoveries,poss_won_final_3rd,succ_dribbles_def,clearances,main_role,npxg_per_90_percentile,shots_per_90_percentile,sot_per_90_percentile,headed_shots_per_90_percentile,xa_per_90_percentile,succ_pass_per_90_percentile,succ_pass_rate_percentile,acc_long_balls_per_90_percentile,succ_long_balls_rate_percentile,chances_created_per_90_percentile,big_chances_created_per_90_percentile,succ_crosses_per_90_percentile,succ_crosses_rate_percentile,succ_dribbles_per_90_percentile,succ_dribbles_rate_percentile,duels_won_per_90_percentile,duels_won_rate_percentile,aerials_won_per_90_percentile,aerials_won_rate_percentile,touches_per_90_percentile,touches_opp_box_per_90_percentile,dispossessed_per_90_percentile,fouls_won_per_90_percentile,defcon_per_90_percentile,tackles_per_90_percentile,interceptions_per_90_percentile,blocks_per_90_percentile,fouls_committed_per_90_percentile,recoveries_per_90_percentile,poss_won_final_3rd_per_90_percentile,succ_dribbles_def_per_90_percentile,clearances_per_90_percentile,npxg_percentile,shots_percentile,sot_percentile,headed_shots_percentile,xa_percentile,succ_pass_percentile,acc_long_balls_percentile,chances_created_percentile,big_chances_created_percentile,succ_crosses_percentile,succ_dribbles_percentile,duels_won_percentile,aerials_won_percentile,touches_percentile,touches_opp_box_percentile,dispossessed_percentile,fouls_won_percentile,defcon_percentile,tackles_percentile,interceptions_percentile,blocks_percentile,fouls_committed_percentile,recoveries_percentile,poss_won_final_3rd_percentile,succ_dribbles_def_percentile,clearances_percentile,stats_vector,umap_x,umap_y
177503,9808,Gabriel Paulista,1990-11-26,185.0,right,Brazil,CB,,500000.0,1440.0,0.02940625,0.9375,0.125,0.625,0.013232816,45.125,89.9128269,2.5625,55.40540541,0.25,0.0,0.0625,100.0,0.0,62.5,3.75,70.58823529,2.25,78.26086957,61.3125,0.875,0.0,0.625,8.1875,0.9375,0.9375,0.5,0.8125,2.9375,0.0,0.1875,5.8125,,,,,,Center Back,0.4705,15.0,2.0,10.0,0.211725056,722.0,41.0,4.0,0.0,1.0,0.0,60.0,36.0,981.0,14.0,0.0,10.0,131.0,15.0,15.0,8.0,13.0,47.0,0.0,3.0,93.0,Center Back,53.61596009975062,90.98681866761667,48.53936587103669,93.24902030637692,45.52903455646598,63.44852155325971,86.74741717135733,41.00463127894549,89.31243320270752,48.11186319914499,23.51264695404346,60.68756679729248,98.111863199145,5.985037406483791,49.946562166013535,25.382971143569648,97.55967224795154,51.852511578197365,98.75311720698254,43.391521197007485,48.966868542928395,94.40684004275026,51.21125757035981,39.882436765229784,17.901674385464908,34.324902030637695,23.815461346633416,65.01603135019593,28.09048806555041,22.728892055575347,14.57071606697542,63.75133594584966,50.765942287139296,77.3067331670823,42.69682935518347,84.46740292126826,43.78339864624154,48.30780192376202,33.87958674741717,41.895261845386536,23.51264695404346,57.018168863555395,5.985037406483791,25.988599928749558,42.572141075881724,36.480228001425004,41.093694335589596,94.40684004275026,43.177769861061634,35.74991093694336,18.72105450659067,29.782686141788382,22.37263982899893,70.82294264339151,27.342358389739935,22.728892055575347,13.893836836480228,50.071250445315286,"[4.732219675911721, -2.3514352775691894, -0.7096546468912127, 3.042348349129021, 0.10807608118214397, -1.2768482931931353, 1.603549251285923, 3.5485086536956945, 2.044986317756462, -0.045735771403407906, -1.6220846190687166, 0.7416677764298979, 0.8495703124485964, -0.9846083005894195, -0.01777680484860709, -0.0010980291822436361, 0.17723998388871767]",-2.0750864,4.844068
941735,197429,Miranda,2000-01-19,181.0,,Brazil,CB,,900000.0,1517.0,0.088706658,0.296638102,0.05932762,0.05932762,0.030761382,44.67369809,87.15277778,4.449571523,52.44755245,0.296638102,0.0,0.05932762,100.0,0.118655241,40.0,3.381674357,59.375,1.483190508,60.97560976,61.9380356,0.533948583,0.177982861,0.711931444,6.466710613,1.186552406,1.245880026,0.593276203,0.771259064,2.907053395,0.0,0.296638102,3.441001978,,,,,,Center Back,1.4952000020666665,5.000000008155555,0.9999999948888888,0.9999999948888888,0.5185001832666666,753.0000000281111,75.00000000434444,5.000000008155555,0.0,0.9999999948888888,2.000000006633333,56.999999995211105,25.000000007066667,1044.0000000577777,9.000000004566667,3.000000001522222,12.000000006088888,108.99999999912221,19.999999998911107,20.9999999938,9.999999999455554,13.000000000977776,49.00000000238889,0.0,5.000000008155555,58.00000000695555,Center Back,91.48557178482366,21.01888136800855,22.408265051656574,16.066975418596368,70.18168863555397,62.13038831492697,67.97292483078019,88.74242964018525,82.18738867117919,59.13786961168507,23.51264695404346,58.817242607766296,98.111863199145,37.085856786604914,11.453509084431778,15.96009975062344,55.36159600997507,19.950124688279303,55.86034912718204,45.52903455646598,18.667616672604204,43.3202707516922,59.707873174207336,10.438190238688993,37.76273601710011,66.0135375846099,35.090844317776984,68.86355539722123,26.932668329177055,22.728892055575347,33.1314570716067,13.07445671535447,82.75739223370147,25.50765942287139,18.13323833273958,14.588528678304238,64.83790523690773,52.048450302814395,74.7417171357321,56.50160313501959,23.51264695404346,50.017812611328814,39.508371927324546,22.230138938368366,23.085144282151763,42.643391521197,21.553259707873174,47.73779836123976,54.3640897755611,20.41325258282864,33.87958674741717,52.01282508015675,33.309583184894905,70.43106519415745,30.388314926968295,22.728892055575347,34.413965087281795,19.522622016387604,"[4.164976012160477, -0.629721915364682, -1.7816403835662162, 1.7054390710181675, 0.26685687035076805, -0.8541267466397457, 2.1813044362203757, 3.7438301374133722, 1.7924833575501533, -0.7363409463891224, -1.6143618502390433, 0.35536663355678066, 0.7853843260394396, 0.557116229702715, 0.36452751219442125, -0.9429209641486952, -0.4220680321974327]",-2.121857,4.7735434
166872,198135,Fabrício,1990-02-20,186.0,left,Brazil,CB,,0.0,959.0,0.068677791,1.032325339,0.281543274,0.375391032,0.032966128,50.58394161,84.48275862,4.504692388,42.85714286,0.844629823,0.093847758,0.093847758,100.0,0.093847758,50.0,3.566214807,58.46153846,1.97080292,70.0,72.35662148,0.563086548,0.093847758,0.281543274,9.197080292,1.220020855,0.844629823,1.032325339,1.313868613,3.284671533,0.0,0.281543274,6.100104275,,,,,,Center Back,0.7318000174333333,11.000000001122222,2.9999999974,3.999999996533333,0.3512724083555555,539.0000000443333,48.000000001022215,9.000000002855556,0.9999999991333333,0.9999999991333333,0.9999999991333333,37.999999999033335,21.000000003111108,770.9999999924444,5.9999999948,0.9999999991333333,2.9999999974,98.00000000031112,12.999999999388889,9.000000002855556,11.000000001122222,13.99999999852222,35.00000000163333,0.0,2.9999999974,64.99999999694444,Center Back,83.25614535090844,93.65871036693979,87.70929818311365,72.03420021375133,72.31920199501248,78.1617385108657,47.7734235838974,89.52618453865337,46.4018525115782,97.54185963662273,83.43427146419666,72.78232988956181,98.111863199145,31.350195938724617,23.815461346633416,20.59137869611685,48.73530459565372,40.862130388314924,89.6330602066263,76.6298539365871,21.41075881724261,69.75418596366228,12.290701816886356,63.02101888136801,40.82650516565728,25.2582828642679,85.74991093694335,20.021375133594585,43.99714998218739,22.728892055575347,29.88956180976131,69.50480940505878,61.31100819380121,61.20413252582828,57.107231920199496,44.994656216601356,53.68721054506591,27.360171001068757,44.38902743142145,80.12112575703598,60.723192019950126,55.43284645529034,18.346989668685428,5.3437833986462415,15.211970074812967,17.02885643035269,8.40755254720342,82.1161382258639,4.9519059494121835,13.644460277876735,12.718204488778055,7.267545422158888,39.43712148200926,67.22479515496971,10.366939793373708,22.728892055575347,11.845386533665836,25.080156750979693,"[4.776221755908614, -1.3763188996191964, -0.640529596379373, 2.849674258510787, 0.7256948848003848, -0.3889292852669752, 2.9905237500651474, 3.377082247302994, 1.7539643094299366, -0.0927998654386278, -0.5735873880980594, 0.8777753116320022, -0.7970065619609755, 0.5281551863703354, 0.17249051055447845, -0.3555732260997026, -0.8362029111340662]",-2.1008255,4.856444
128109,109708,Wallyson,1988-10-17,179.0,right,Brazil,CB,,0.0,2700.0,0.0,0.4,0.166666667,0.0,0.0,34.6,83.23977546,2.966666667,41.98113208,0.133333333,0.033333333,0.033333333,100.0,0.133333333,57.14285714,3.7,53.88349515,2.366666667,64.54545455,51.46666667,0.5,0.166666667,0.4,7.1,0.8,1.066666667,0.9,1.433333333,3.2,0.0,0.233333333,0.0,,,,,,Center Back,0.0,12.0,5.00000001,0.0,0.0,1038.0,89.00000001000001,3.99999999,0.99999999,0.99999999,3.99999999,111.0,71.00000001000001,1544.0000001,15.0,5.00000001,12.0,213.0,24.0,32.00000001,27.0,42.99999999,96.0,0.0,6.99999999,0.0,Center Back,16.084788029925186,36.83648022800142,62.789454934093335,6.359102244389027,15.995724973281083,32.312076950480936,39.93587459921625,55.78909868186677,42.394014962593516,20.039187744923407,50.837192732454575,47.880299251870326,98.111863199145,41.50338439615248,35.66084788029925,24.082650516565728,21.731385821161382,56.145350908443184,71.21482009262557,14.214463840399002,16.85073031706448,46.47310295689348,24.260776629853936,17.687923049519057,10.776629853936587,49.0559315995725,74.18952618453865,13.216957605985039,39.86462415390096,22.728892055575347,20.698254364089774,2.832205201282508,16.084788029925186,65.81759885999287,83.9864624153901,6.359102244389027,15.995724973281083,74.06483790523691,84.0755254720342,36.319914499465625,48.2899893124332,45.93872461702886,54.56002850017813,70.43106519415745,82.18738867117919,71.64232276451727,44.691841824011405,24.581403633772712,52.58282864267901,72.78232988956181,46.98966868542929,81.58175988599929,91.80619878874244,3.5625222657641613,79.42643391521197,22.728892055575347,43.21339508371928,2.832205201282508,"[3.5758202028546875, -1.5650161100170632, -1.3019222911630435, 0.561195892162447, 0.5511462272196136, -1.465703367386701, 2.4596394349922392, 3.5899098942624885, 2.6493000918899674, -0.4118381194211484, -0.34783424916557176, 1.2463296780052369, 0.7932092921295447, -0.060588336406892394, 0.46198539615926254, -0.45555262320444845, -0.9029207657373192]",-2.0868838,4.894934
1412955,4402,Jhon Gamboa,2001-03-20,,,Colombia,CB,,400000.0,996.0,0.0,0.361445783,0.090361446,0.271084337,0.0,21.5060241,74.8427673,2.530120482,36.36363636,0.271084337,0.0,0.090361446,100.0,0.090361446,100.0,2.710843373,56.60377358,1.536144578,62.96296296,39.57831325,0.813253012,0.0,0.271084337,8.222891566,0.813253012,0.271084337,1.174698795,1.084337349,2.530120482,0.0,0.180722892,5.963855422,,,,,,Center Back,0.0,3.9999999985333337,1.0000000024,2.9999999961333335,0.0,238.00000004,28.0000000008,2.9999999961333335,0.0,1.0000000024,1.0000000024,29.999999994533333,16.999999996533333,437.9999999666667,8.999999999466667,0.0,2.9999999961333335,90.99999999706665,8.999999999466667,2.9999999961333335,12.999999998,11.999999995599998,28.0000000008,0.0,2.0000000048,66.00000000346667,Center Back,16.084788029925186,30.81581759885999,36.74741717135732,55.397221232632695,15.995724973281083,4.275026718916993,10.15318845742786,39.43712148200926,19.112931955824724,53.54470965443534,23.51264695404346,71.33950837192732,98.111863199145,29.568934805842535,92.67901674385465,4.702529390808693,36.94335589597435,21.838261489134307,64.69540434627716,1.3537584609903812,43.836836480228,94.40684004275026,11.239757748485928,40.61275382971144,11.400071250445315,0.3562522265764161,92.51870324189527,37.976487353045954,13.145707160669753,22.728892055575347,13.466334164588527,67.04666904168151,16.084788029925186,14.748842180263628,27.467046669041682,33.84396152475953,15.995724973281083,1.2468827930174564,13.003206270039188,26.07766298539366,23.51264695404346,60.188813680085495,21.980762379764872,1.389383683648023,8.62130388314927,0.46312789454934095,19.807623797648734,94.40684004275026,4.613466334164588,9.796936230851443,4.114713216957606,0.17812611328820804,49.41218382614891,75.98859992874955,4.20377627360171,22.728892055575347,8.83505521909512,26.36266476665479,"[4.077884012702748, -3.319262237065551, -1.4585562820579974, 0.9521060190687904, 2.15672243218361, -1.495418125156324, 1.6092340985381615, 2.860823674178389, 4.63024529852414, 0.5283072072225853, 0.6272233330445486, 0.1441964967103496, 0.2770417309315478, 0.31672825819689154, -0.449616627225429, 0.3055012186125524, -0.3735778851548444]",-2.0708628,4.72004
1137665,194754,Joshué Quiñónez,2001-05-28,183.0,,Ecuador,CB,,300000.0,1934.0,0.0,0.232678387,0.093071355,0.186142709,0.0,43.92967942,91.65048544,1.721820062,42.04545455,0.139607032,0.046535677,0.046535677,100.0,0.046535677,100.0,3.117890383,66.33663366,1.721820062,64.9122807,58.63495346,0.558428128,0.139607032,0.418821096,7.678386763,0.930713547,0.837642192,0.791106515,0.372285419,2.699069286,0.0,0.139607032,5.118924509,,,,,,Center Back,0.0,5.000000005088888,2.000000006333333,3.999999991177777,0.0,943.9999999808888,36.99999999897777,2.999999998755555,0.999999992422222,0.999999992422222,0.999999992422222,67.00000000802223,36.99999999897777,1259.999999907111,11.99999999502222,2.999999998755555,8.999999996266666,164.9999999960222,19.999999998866663,17.999999992533333,17.000000000111108,8.000000003844445,57.99999999026666,0.0,2.999999998755555,110.00000000451111,Center Back,16.084788029925186,12.931955824723904,38.13680085500534,39.4727467046669,15.995724973281083,60.099750623441395,94.83434271464196,11.970074812967582,42.8037050231564,21.303883149269684,58.55005343783398,53.437833986462415,98.111863199145,15.336658354114713,92.67901674385465,10.438190238688993,90.06056287851798,29.64018525115782,72.74670466690417,34.200213751335944,20.912005700035625,55.325970787317424,26.433915211970078,28.71392946205914,17.634485215532596,24.688279301745634,61.916636978981124,96.72247951549697,17.88386177413609,22.728892055575347,8.158175988599929,46.59779123619522,16.084788029925186,24.670466690416816,49.928749554684714,42.28713929462059,15.995724973281083,67.79479871749199,26.647666547915925,28.072675454221592,50.24937655860349,47.70217313858212,13.05664410402565,34.34271464196651,44.31777698610616,57.107231920199496,30.708941930887068,50.57000356252227,36.408977556109726,54.18596366227288,33.84396152475953,40.114000712504456,68.29355183469896,89.27680798004988,42.785892411827575,22.728892055575347,12.664766654791592,62.48664054150338,"[5.1738005759924945, -1.765204318201894, -1.7180533964035867, 2.3470015863486693, 1.2557929108223265, -1.6052805910464134, 0.7082463635366755, 2.68591620344073, 4.229200036789437, -0.04296020102061529, -0.9740521736682645, 0.8232475869405211, 0.4471066879295633, -1.1737908751053507, -0.4331340893379695, 0.16655756155440357, 0.315386260540387]",-2.0637639,4.757083
921728,519457,Anthony Bedoya,1996-01-26,183.0,both,Ecuador,CB,,200000.0,1890.0,0.0,0.476190476,0.095238095,0.380952381,0.0,25.9047619,80.71216617,2.666666667,38.35616438,0.380952381,0.0,0.047619048,100.0,0.095238095,100.0,2.761904762,61.05263158,1.952380952,66.12903226,43.80952381,0.857142857,0.095238095,0.380952381,8.857142857,0.333333333,0.761904762,0.523809524,0.714285714,2.619047619,0.0,0.047619048,7.238095238,,,,,,Center Back,0.0,9.999999996,1.9999999949999998,8.000000001,0.0,543.9999999,56.000000007,8.000000001,0.0,1.000000008,1.9999999949999998,58.000000002,40.999999992,920.00000001,17.999999997,1.9999999949999998,8.000000001,185.99999999699997,6.999999993,16.000000002,11.000000004,14.999999994,54.999999998999996,0.0,1.000000008,151.999999998,Center Back,16.084788029925186,48.53936587103669,38.867117919487,72.6932668329177,15.995724973281083,10.331314570716067,26.897043106519412,45.19059494121838,27.057356608478806,74.06483790523691,23.51264695404346,53.5981474884218,98.111863199145,31.848949055931598,92.67901674385465,5.236907730673317,65.87103669397933,39.82899893124332,77.27110794442466,3.6693979337370863,47.55967224795155,69.21980762379765,21.980762379764872,55.78909868186677,0.3918774492340577,17.509796936230853,26.1132882080513,74.61702885643035,15.46134663341646,22.728892055575347,0.8906305664410403,87.95867474171713,16.084788029925186,54.16815105094407,36.62272889205557,76.79016743854649,15.995724973281083,28.001425008906306,56.127538297114356,76.0242251514072,23.51264695404346,66.08478802992519,29.800498753117203,24.064837905236907,50.017812611328814,30.317064481653013,54.7915924474528,70.87638047737799,32.54364089775561,62.34413965087282,1.6031350195938723,34.03990024937656,40.36337727110794,63.876024225151404,39.11649447809049,22.728892055575347,4.1681510509440685,81.86676166726042,"[4.334419544755771, -3.1974571875654965, -1.5063666626937435, 1.8061318783138283, 1.8529616246510425, -1.4021543152740874, 0.9666529309308767, 3.0404806336592434, 4.223483448660433, 0.739689234831135, 0.0706033923716502, 0.4831806226105283, 0.6629221805015147, -0.1436562415232026, 0.23033937589067727, 0.035742260474485, 0.14824040457951657]",-2.0592353,4.6901
1116948,4144,Patricio Boolsen,1998-01-28,185.0,right,Argentina,CB,RB,250000.0,1494.0,0.0,0.542168675,0.180722892,0.361445783,0.0,44.45783133,87.13105077,3.072289157,44.73684211,0.421686747,0.060240964,0.060240964,100.0,0.240963855,100.0,3.795180723,61.16504854,1.56626506,65.0,62.65060241,0.963855422,0.180722892,0.481927711,8.072289157,1.506024096,1.024096386,0.722891566,0.963855422,2.710843373,0.0,0.481927711,4.819277108,,,,,,Center Back,0.0,9.000000005,3.0000000072,5.999999997800001,0.0,738.000000078,51.000000006200004,7.0000000002,1.0000000024000002,1.0000000024000002,3.9999999930000003,63.000000001800004,25.999999996000003,1040.000000006,16.0000000052,3.0000000072,8.0000000026,134.00000000620003,24.999999993600003,17.000000007600004,11.999999995600001,16.0000000052,44.9999999918,0.0,8.0000000026,79.9999999928,Center Back,16.084788029925186,58.74599216245101,67.27823298895618,69.77199857499109,15.995724973281083,61.45350908443178,67.7235482721767,59.49412183826149,54.18596366227288,79.12361952262201,65.67509796936231,59.405058781617385,98.111863199145,66.0135375846099,92.67901674385465,26.55860349127182,66.67260420377627,23.19201995012469,73.04951905949412,48.12967581047381,56.145350908443184,42.679016743854646,34.09333808336302,37.513359458496616,62.326327039544,44.353402208763804,53.88314926968294,49.98218738867118,18.41824011400071,22.728892055575347,64.7310295689348,38.190238688991805,16.084788029925186,51.22907018168864,65.55040969006056,62.62914143213395,15.995724973281083,50.23156394727467,49.41218382614891,69.25543284645529,66.60135375846099,60.295689348058424,55.023156394727465,29.479871749198434,23.726398289989312,42.07338795867474,50.23156394727467,43.64089775561097,33.238332739579626,37.94086213038831,48.82436765229783,39.61524759529747,42.96401852511578,55.504096900605624,23.726398289989312,22.728892055575347,56.39472746704667,38.15461346633416,"[4.742555326938229, -1.2767668562387966, -0.6687148465222228, 2.2249101937772924, 0.5991529400968023, -1.6088468590137885, 1.8247560800683318, 2.703697519516631, 3.8341851333265975, 0.7490876060852619, -0.29984893634388826, 0.3022040962692943, -0.03196718851757237, -0.9058017984891011, -0.21386149378545813, -0.006855668456717721, 0.3648331742376469]",-2.0592,4.765791
1457645,8299,Mattias Edeland,1999-05-12,190.0,,Sweden,CB,,150000.0,1440.0,0.0,0.1875,0.0,0.1875,0.0,50.5,86.23265742,4.1875,47.5177305,0.0625,0.0,0.0625,100.0,0.1875,60.0,3.875,61.38613861,1.0,47.05882353,72.5625,0.4375,0.1875,1.3125,8.625,1.375,1.0625,0.8125,0.6875,4.1875,0.0,0.3125,5.375,,,,,,Center Back,0.0,3.0,0.0,3.0,0.0,808.0,67.0,1.0,0.0,1.0,3.0,62.0,16.0,1161.0,7.0,3.0,21.0,138.0,22.0,17.0,13.0,11.0,67.0,0.0,5.0,86.0,Center Back,16.084788029925186,8.62130388314927,7.249732810830068,39.900249376558605,15.995724973281083,77.94798717491985,61.06163163519772,85.76772354827217,65.10509440684005,5.985037406483791,23.51264695404346,60.68756679729248,98.111863199145,54.666904168151056,40.25650160313502,28.96330602066263,68.16886355539722,6.537228357677235,9.672247951549698,77.60954755967224,12.219451371571072,40.89775561097257,92.16245101531885,50.53437833986463,52.72532953330958,48.7174919843249,64.32133950837192,77.02173138582116,78.57142857142857,22.728892055575347,35.82116138225864,53.74064837905237,16.084788029925186,9.226932668329177,7.249732810830068,36.996793729960814,15.995724973281083,56.85785536159601,67.99073744210902,7.677235482721767,23.51264695404346,57.018168863555395,48.040612753829706,28.32205201282508,7.552547203420021,50.92625578909868,12.112575703598147,49.03811898824368,80.60206626291414,39.93587459921625,41.02244389027431,37.44210901318134,50.12468827930174,79.42643391521197,54.96971856074101,22.728892055575347,30.370502315639474,43.71214820092625,"[5.144140425485715, -0.17933543782275682, -1.1020459338016881, 1.6756223610447039, 0.0035282531296823624, -1.318308080878013, 1.4939507453317926, 3.311283593684181, 2.798678016113371, -0.5919106180823279, -1.5492553572691972, 0.62119312290809, -0.5880244798058003, 1.3035296685402058, 0.03293310904299728, -0.8935554384625064, 0.415056356847718]",-2.1143813,4.9117303
843546,6291,Sigurjón Rúnarsson,2000-10-02,,right,Iceland,CB,,200000.0,1434.0,0.0,0.564853556,0.251046025,0.188284519,0.0,29.49790795,83.92857143,1.757322176,40.57971014,0.188284519,0.0,0.062761506,100.0,0.50209205,66.66666667,3.70292887,53.15315315,1.882845188,57.69230769,47.32217573,1.255230126,0.062761506,0.50209205,6.841004184,0.815899582,0.878661088,0.878661088,1.066945607,3.389121339,0.0,0.564853556,4.267782427,,,,,,Center Back,0.0,8.999999992266666,3.9999999983333336,3.0000000027333336,0.0,470.0000000033333,28.000000004266667,3.0000000027333336,0.0,0.9999999956,7.999999996666667,58.99999999533333,29.999999995466666,753.9999999646667,20.0000000076,0.9999999956,7.999999996666667,108.9999999984,13.000000006533334,14.000000002133334,14.000000002133334,17.000000004866667,54.0000000014,0.0,8.999999992266666,68.00000000353334,Center Back,16.084788029925186,61.82757392233701,83.07801923762024,40.07837548984681,15.995724973281083,17.598859992874953,44.29996437477734,13.252582828642678,36.319914499465625,33.113644460277875,23.51264695404346,60.990381189882434,98.111863199145,91.6993231207695,62.57570359814749,24.189526184538654,18.09761311008194,36.408977556109726,41.96651229070182,7.356608478802992,74.34983968649804,81.510509440684,36.55147844674029,14.321339508371928,11.613822586391166,28.32205201282508,72.28357677235483,39.579622372639825,48.040612753829706,22.728892055575347,75.97078731742073,25.863911649447807,16.084788029925186,46.562166013537585,70.96544353402209,38.76024225151407,15.995724973281083,18.810117563234773,13.359458496615604,32.02707516921981,23.51264695404346,51.06875667972924,85.07303170644816,24.759529747060917,30.92269326683292,15.46134663341646,62.73601710010688,85.32240826505165,30.92269326683292,20.27075169219808,14.250089063056645,26.505165657285357,56.37691485571785,51.69219807623797,37.76273601710011,22.728892055575347,59.10224438902743,28.10830067687923,"[3.246992513884351, -1.8699396561832717, -1.1343036062550553, 0.5628172193130929, 0.8954250166800922, -1.3643086871961834, 2.099671343082031, 3.0981061941633716, 3.594153020105038, 0.2914299390938676, -1.0659909494571311, 0.7110594129585551, -0.06224153917598569, -0.1538080747980601, -0.29231879117121734, -0.10730068751233082, -0.8749649280809227]",-2.117875,4.818945
