player_id,team_id,name,dob,height_cm,preferred_foot,country,category,positions,transfermarkt_value,minutes_played,npxg_per_90,shots_per_90,sot_per_90,headed_shots_per_90,top_speed,distance_covered_per_90,running_distance_per_90,sprint_distance_per_90,sprints_per_90,xa_per_90,succ_pass_per_90,succ_pass_rate,acc_long_balls_per_90,succ_long_balls_rate,chances_created_per_90,big_chances_created_per_90,succ_crosses_per_90,succ_crosses_rate,succ_dribbles_per_90,succ_dribbles_rate,duels_won_per_90,duels_won_rate,aerials_won_per_90,aerials_won_rate,touches_per_90,touches_opp_box_per_90,dispossessed_per_90,fouls_won_per_90,defcon_per_90,tackles_per_90,interceptions_per_90,blocks_per_90,fouls_committed_per_90,recoveries_per_90,poss_won_final_3rd_per_90,succ_dribbles_def_per_90,clearances_per_90,main_role,npxg_percentile,shots_percentile,sot_percentile,headed_shots_percentile,xa_percentile,succ_pass_percentile,succ_pass_rate_percentile,acc_long_balls_percentile,succ_long_balls_rate_percentile,chances_created_percentile,big_chances_created_percentile,succ_crosses_percentile,succ_crosses_rate_percentile,succ_dribbles_percentile,succ_dribbles_rate_percentile,duels_won_percentile,duels_won_rate_percentile,aerials_won_percentile,aerials_won_rate_percentile,touches_percentile,touches_opp_box_percentile,dispossessed_percentile,fouls_won_percentile,defcon_percentile,tackles_percentile,interceptions_percentile,blocks_percentile,fouls_committed_percentile,recoveries_percentile,poss_won_final_3rd_percentile,succ_dribbles_def_percentile,clearances_percentile,stats_vector,umap_x,umap_y
209405,8650,Virgil van Dijk,1991-07-08,193.0,right,Netherlands,CB,,15000000.0,3420,0.099239474848697,0.7894736842105263,0.368421052631579,0.6052631578947368,,,,,,0.0354383117274234,65.39473684210526,89.00429799426934,3.605263157894737,45.97315436241611,0.3157894736842105,0.0,0.0,0.0,0.0526315789473684,100.0,5.684210526315789,73.46938775510205,4.578947368421052,74.35897435897436,85.8157894736842,1.868421052631579,0.0263157894736842,0.4736842105263157,9.236842105263158,0.5789473684210527,0.736842105263158,0.6842105263157895,0.5,2.289473684210526,0.0789473684210526,0.0526315789473684,7.236842105263157,Center Back,92.32715008431704,81.87183811129847,94.94097807757167,93.08600337268128,65.34569983136593,95.4468802698145,81.61888701517707,83.89544688026982,68.12816188870153,58.34738617200674,21.922428330522767,20.27824620573356,20.27824620573356,17.200674536256326,93.00168634064082,67.62225969645868,99.15682967959528,90.38785834738617,96.964586846543,94.43507588532883,90.51433389544688,89.54468802698145,27.782462057335582,56.787521079258006,2.1079258010118047,13.827993254637436,47.048903878583474,91.39966273187183,7.841483979763912,60.11804384485666,1.93929173693086,82.1247892074199,"[5.506535646824028, 2.5625808420518106, -0.8390433086748662, 4.354263965980564, 0.9678153625644559, 1.6197137567131712, -0.7179917545475833, 0.12595853815027536, 0.7840741810204709, 0.7465364275717064, -0.011863617295097181, -0.3601175684391299, 0.7396657109551421, -1.2558800355364026, -0.12719659998168667, 0.16893710198915815, -0.228920764433297]",-1.2685297,7.0693855
766611,10203,Nikola Milenkovic,1997-10-12,195.0,right,Serbia,CB,,28000000.0,3375,0.0225173330307006,0.4266666666666666,0.0266666666666666,0.2933333333333333,,,,,,0.0190767685572306,35.54666666666667,86.6146848602989,2.24,41.37931034482759,0.08,0.0266666666666666,0.0,0.0,0.08,100.0,3.8133333333333335,66.82242990654206,2.373333333333333,69.53125,52.8,0.9333333333333332,0.0533333333333333,0.5333333333333333,8.373333333333333,0.8266666666666667,0.7733333333333333,0.96,0.5599999999999999,2.88,0.0,0.2666666666666666,5.8133333333333335,Center Back,30.6070826306914,38.364249578414835,15.767284991568298,61.04553119730185,39.03878583473862,36.00337268128162,63.23777403035413,39.46037099494098,51.55986509274874,9.865092748735245,44.73018549747049,20.27824620573356,20.27824620573356,24.620573355817875,93.00168634064082,17.706576728499158,90.05059021922428,49.4097807757167,89.46037099494097,11.973018549747048,48.4822934232715,84.90725126475547,33.895446880269816,37.85834738617201,8.347386172006747,16.441821247892076,79.51096121416526,88.15345699831366,24.283305227655987,15.935919055649242,24.78920741989882,59.61214165261383,"[4.798960349062011, 2.1855264240138936, -1.692016790476529, 1.0397643015677305, 0.33809178719927807, 2.4049957830408935, -0.6208467325884263, 0.5287740207439359, 1.0347569028758674, -0.25504586256611494, -0.38532540132767895, -0.4380239324657833, 0.16698244354269826, -0.20618265230028543, -0.2907657099329798, -0.6191081642498647, 0.9435889517777243]",-1.0055265,7.4448795
1137407,10261,Malick Thiaw,2001-08-08,194.0,right,Germany,CB,,45000000.0,2964,0.1433502083365251,0.8502024291497976,0.4251012145748988,0.48582995951417,,,,,,0.0295365327282955,46.12348178137652,89.6165191740413,2.580971659919028,57.43243243243244,0.1821862348178137,0.0303643724696356,0.0303643724696356,12.5,0.242914979757085,100.0,5.34412955465587,64.46886446886447,3.4615384615384617,65.14285714285714,64.19028340080972,1.5182186234817814,0.0910931174089068,0.3340080971659919,8.866396761133604,1.3360323886639676,0.9412955465587044,1.0020242914979756,0.728744939271255,3.582995951417004,0.0,0.3643724696356275,5.587044534412955,Center Back,98.22934232715008,85.7504215851602,96.964586846543,84.48566610455312,56.74536256323778,65.85160202360876,84.31703204047217,55.64924114671164,94.43507588532883,28.246205733558178,46.964586846543,43.59190556492412,46.50084317032041,65.7672849915683,93.00168634064082,59.44350758853288,82.29342327150084,75.50590219224283,73.77740303541316,48.81956155143339,81.28161888701517,76.39123102866779,15.43001686340641,48.735244519392914,42.580101180438454,32.377740303541316,82.79932546374368,76.55986509274874,57.251264755480605,15.935919055649242,43.08600337268128,54.97470489038786,"[4.516840903062353, 1.9174566323550848, -0.610648328503512, 2.534754774928894, 1.2013370083217085, 1.2225752225226818, -0.816512400850062, 1.4244398282476045, 0.4643453792033444, -0.5444322256639856, -0.23614318966491732, -0.27461752957489877, -0.03274221480645225, -0.3572977131132686, -0.266369638928897, -0.018262336032951767, 0.28783001231751165]",-1.1684749,7.1393495
919435,9937,Sepp van den Berg,2001-12-20,189.0,right,Netherlands,CB,,32000000.0,2761,0.1018750430103317,0.7497283592901123,0.2281781963056863,0.5867439333574792,,,,,,0.0484542525449294,41.03947844983701,88.53727144866386,1.727634914885911,51.45631067961165,0.2281781963056863,0.1629844259326331,0.0,0.0,0.0325968851865266,100.0,5.704454907642159,64.57564575645756,4.563563926113726,66.35071090047393,59.16334661354581,1.792828685258964,0.1303875407461064,0.3585657370517928,8.801159000362187,0.7497283592901123,0.945309670409272,0.7497283592901123,0.4889532777978993,3.5530604853314016,0.0325968851865266,0.2281781963056863,6.356392611372692,Center Back,92.91736930860034,77.31871838111299,77.82462057335582,92.15851602023609,79.67959527824621,51.77065767284992,78.75210792580101,18.887015177065766,85.32883642495784,40.21922428330523,92.66441821247892,20.27824620573356,20.27824620573356,13.490725126475548,93.00168634064082,68.29679595278246,82.54637436762225,90.05059021922428,78.49915682967959,30.269814502529513,88.87015177065767,63.322091062394605,17.158516020236085,47.63912310286678,6.239460370994941,32.79932546374368,56.323777403035415,91.73693086003372,55.733558178752105,36.42495784148398,17.36930860033727,68.88701517706576,"[4.139775850455419, 2.626551330260954, -0.665896337808011, 2.76208529103648, 0.37754416706122235, 1.7267224840020476, -1.1342426335582776, 0.6037574431276306, 0.8910487670766095, -0.050767344938151895, -0.19016714528881476, -0.5745208247528879, -0.3123889482491613, -0.402513997345408, -1.0911300786124065, -0.8698264881178642, 0.18949129554149968]",-1.2166574,6.9868336
956682,10261,Sven Botman,2000-01-12,193.0,left,Netherlands,CB,,35000000.0,1838,0.0851278563189169,0.73449401523395,0.1958650707290533,0.5386289445048966,,,,,,0.0431622767474368,50.77801958650707,87.14285714285714,2.3014145810663766,43.11926605504587,0.3917301414581066,0.1468988030467899,0.0,0.0,0.1958650707290533,100.0,6.414581066376496,65.82914572864321,4.26006528835691,64.44444444444444,74.47769314472252,2.05658324265506,0.2448313384113166,0.9303590859630032,10.57671381936888,1.0772578890097932,1.32208922742111,1.2731229597388465,0.6365614798694232,4.309031556039173,0.0489662676822633,0.1468988030467899,6.90424374319913,Center Back,86.08768971332209,76.0539629005059,70.15177065767286,88.87015177065767,74.53625632377741,77.15008431703204,67.53794266441821,41.8212478920742,58.43170320404722,72.93423271500843,90.55649241146712,20.27824620573356,20.27824620573356,56.23946037099494,93.00168634064082,82.37774030354132,87.01517706576728,86.84654300168634,70.82630691399663,78.75210792580101,93.50758853288364,34.56998313659359,70.74198988195616,78.83642495784149,20.82630691399663,73.18718381112986,95.69983136593592,83.72681281618887,81.70320404721754,45.86846543001686,8.178752107925801,77.23440134907251,"[5.239532583413663, 2.0178599193609594, 0.4966658265005847, 3.2183754941012372, 0.5004406400072209, 1.8221158334480048, -1.2345154606166135, 0.328783767173043, 0.4455306231413689, -0.12640934067702467, 1.0035224946403651, 0.11338684095714693, 0.3598215253222522, 0.2191672868268412, -0.7560412724787541, -0.5015204980551378, 0.6091442397680018]",-1.2504371,6.914092
948555,10003,Ben Cabango,2000-05-30,188.0,right,Wales,CB,,9000000.0,4035,0.0582289961634072,0.5130111524163569,0.1115241635687732,0.4014869888475836,,,,,,0.0229636311087909,54.15613382899629,83.92671966816454,2.855018587360595,31.76178660049628,0.2453531598513011,0.0,0.0,0.0,0.0669144981412639,100.0,5.754646840148699,61.57517899761336,3.479553903345725,58.42696629213483,79.62825278810409,1.003717472118959,0.0446096654275093,0.6468401486988847,10.438661710037174,1.650557620817844,1.070631970260223,0.6914498141263941,0.5576208178438662,3.2788104089219328,0.0446096654275093,0.5353159851301115,7.026022304832714,Center Back,68.21247892074199,51.68634064080945,40.55649241146712,75.46374367622259,46.20573355817875,83.97976391231029,45.531197301854974,65.68296795952783,15.640809443507589,43.92917369308601,21.922428330522767,20.27824620573356,20.27824620573356,21.247892074198987,93.00168634064082,69.81450252951096,68.21247892074199,76.13827993254637,43.84485666104553,88.44856661045532,53.96290050590219,86.84654300168634,45.10961214165262,76.47554806070826,65.59865092748736,48.90387858347386,47.89207419898819,88.36424957841484,43.00168634064081,43.59190556492412,69.3929173693086,78.66779089376054,"[5.415943937907068, 1.5172352807409646, 0.039548280642551115, 1.6206923230450858, 0.3260390721792768, 1.559425540582173, -1.5059884807545092, 0.5600930271915623, 0.47663125903956116, 0.017326597699385833, 0.35735735228488064, -0.12130514995684512, 1.046485188850408, -0.9345570416944855, -0.5922355354982962, 0.3210212329600046, -0.2530078627165179]",-1.0904139,7.269953
205893,8197,Jannik Vestergaard,1992-08-03,199.0,left,Denmark,CB,,1000000.0,2605,0.1328510542519948,0.8982725527831095,0.3109404990403071,0.4836852207293666,,,,,,0.0413831428923213,51.44337811900192,86.72102504368084,2.9366602687140118,44.50261780104712,0.1727447216890595,0.0,0.0,0.0,0.2418426103646833,100.0,6.52975047984645,67.5,4.111324376199616,65.74585635359117,75.38579654510556,1.7274472168905948,0.0690978886756238,0.72552783109405,11.712092130518233,1.5547024952015356,0.9328214971209212,0.5873320537428023,0.6218809980806141,3.558541266794626,0.0,0.3109404990403071,8.637236084452976,Center Back,97.47048903878583,88.36424957841484,89.96627318718382,84.2327150084317,72.76559865092749,78.66779089376054,64.08094435075886,68.12816188870153,63.6593591905565,26.559865092748737,21.922428330522767,20.27824620573356,20.27824620573356,65.68296795952783,93.00168634064082,83.72681281618887,92.03204047217538,85.58178752107925,76.30691399662733,81.53456998313659,87.52107925801012,81.36593591905566,53.37268128161888,90.3035413153457,59.02192242833052,31.618887015177066,33.38954468802699,84.65430016863407,56.23946037099494,15.935919055649242,32.46205733558179,93.42327150084317,"[5.222306569753982, 2.1812997959333327, 0.5051781272910976, 2.9432110407928773, 0.6788953453221287, 1.6635020911303964, -1.3452224898500482, 0.5136581164033098, 0.2706039178030556, -0.29331719650755383, 0.0715085917866691, -0.18933821578108326, 0.49787988732775623, -0.6544777294034926, -0.6098605779797949, 0.4125022912971203, -0.5489691885622436]",-1.2400365,6.960373
1194286,10004,Caleb Taylor,2003-01-14,188.0,,England,CB,,5000000.0,2243,0.0973267965533613,1.243869817209095,0.3611234953187694,0.8426214890771289,,,,,,0.0702769422552386,29.25100312082033,78.47147470398278,2.2469906375390103,46.28099173553719,0.3209986625055729,0.0802496656263932,0.0,0.0,0.2407489968791796,75.0,7.302719572001783,69.20152091254752,5.296477931341952,72.1311475409836,54.449398127507806,2.447614801604993,0.0401248328131966,0.5617476593847526,11.35532768613464,1.2037449843958985,2.046366473473028,1.2037449843958985,0.6419973250111458,3.490860454748105,0.0,0.521622826571556,6.901471243869818,Center Back,91.48397976391232,97.47048903878583,94.5193929173693,98.22934232715008,91.14671163575042,18.296795952782464,23.861720067453625,39.79763912310287,69.3929173693086,59.696458684654296,73.35581787521079,20.27824620573356,20.27824620573356,65.43001686340641,76.01180438448567,92.0741989881956,95.53119730185497,95.19392917369308,94.18212478920742,16.61045531197302,97.80775716694772,87.77403035413154,36.17200674536256,87.35244519392917,30.86003372681282,97.5548060708263,93.50758853288364,83.30522765598651,52.86677908937606,15.935919055649242,67.95952782462057,77.15008431703204,"[4.734089492318759, 3.6283658661730454, 1.4227660061665213, 2.872777979617448, -0.6617028057021199, 0.5852740634894413, -1.9192360458380051, 0.36881050211973854, -0.2166285759295229, -1.1098543199978967, -0.3973472156686127, 0.3452595238687304, -0.2496212825933263, 0.8218434860089305, -0.3310710247700411, -1.4194419672285248, 0.12932170619693387]",-1.032853,6.3388324
445511,8411,Liam Lindsay,1995-10-12,193.0,right,Scotland,CB,,1000000.0,1584,0.0946022705598311,0.8522727272727273,0.2272727272727273,0.6818181818181819,,,,,,0.0661733407865871,26.079545454545457,73.67576243980739,2.4431818181818183,34.959349593495936,0.3977272727272727,0.0,0.0,0.0,0.0568181818181818,100.0,8.181818181818182,59.75103734439834,6.420454545454546,66.86390532544378,56.19318181818181,2.2727272727272725,0.1136363636363636,0.5681818181818181,15.681818181818183,1.193181818181818,2.2727272727272725,1.193181818181818,1.9318181818181817,2.784090909090909,0.0,0.3409090909090909,11.022727272727272,Center Back,90.38785834738617,85.91905564924114,77.52951096121417,95.23608768971332,90.13490725126475,12.984822934232715,13.02698145025295,48.735244519392914,24.70489038785835,73.86172006745363,21.922428330522767,20.27824620573356,20.27824620573356,18.50758853288364,93.00168634064082,96.45868465430016,55.05902192242833,98.56661045531197,81.23946037099495,20.741989881956155,96.20573355817875,69.60370994940978,37.268128161888704,99.49409780775717,30.185497470489036,98.8195615514334,93.04384485666105,2.6981450252951094,20.404721753794266,15.935919055649242,38.322091062394605,98.4822934232715,"[5.5926890635697655, 4.752786621863701, 2.583674825351224, 2.4213231953239953, -1.3492384557773156, 0.6165676894248737, -1.9948099738688359, 1.3710461997972614, 1.4045695096928743, -1.5077477965538129, 1.6902228360009666, 0.7310519313748318, -0.1694744647208829, 1.5408340021295828, -0.23375920762446004, -0.8127296638946183, -0.10750791589774586]",-1.1480187,5.988436
866163,8462,Conor Shaughnessy,1996-06-30,191.0,right,Ireland,CB,,800000.0,1133,0.065915269969526,0.8737864077669902,0.2383053839364519,0.4766107678729038,,,,,,0.0071309556870574,35.666372462488965,80.32200357781753,1.827007943512798,33.8235294117647,0.1588702559576346,0.0794351279788173,0.0794351279788173,100.0,0.0794351279788173,100.0,6.75198587819947,75.22123893805309,5.322153574580759,77.90697674418605,60.68843777581642,2.06531332744925,0.1588702559576346,0.3177405119152692,11.75639894086496,1.032656663724625,1.2709620476610768,1.1120917917034423,0.4766107678729038,3.495145631067961,0.0,0.0794351279788173,8.340688437775816,Center Back,74.87352445193929,86.84654300168634,79.76391231028668,83.47386172006746,13.827993254637436,36.50927487352445,29.42664418212479,23.69308600337268,21.79595278246206,23.27150084317032,72.84991568296796,63.153456998313665,98.18718381112986,24.283305227655987,93.00168634064082,86.76222596964587,99.83136593591905,95.4468802698145,99.15682967959528,36.25632377740304,93.67622259696459,53.79426644182125,13.743676222596966,90.64080944350759,17.36930860033727,67.95952782462057,89.62900505902192,92.83305227655987,53.246205733558185,15.935919055649242,3.1197301854974704,92.15851602023609,"[5.6185209469655835, 2.951942319279542, 0.6815944691514402, 3.216170540016885, -2.099449354566762, 1.157161502698715, 2.639813805689256, 4.124552523140321, -1.810335228161665, -0.0713703961569454, 0.24410795323151677, 0.09425294126452737, -0.6619149597315204, -0.051597893953275124, -0.36075439479939486, -0.4969474513843445, 0.8478096859021582]",-1.0475731,4.9518576
