player_id,team_id,name,dob,height_cm,preferred_foot,country,category,positions,transfermarkt_value,minutes_played,npxg_per_90,shots_per_90,sot_per_90,headed_shots_per_90,top_speed,distance_covered_per_90,running_distance_per_90,sprint_distance_per_90,sprints_per_90,xa_per_90,succ_pass_per_90,succ_pass_rate,acc_long_balls_per_90,succ_long_balls_rate,chances_created_per_90,big_chances_created_per_90,succ_crosses_per_90,succ_crosses_rate,succ_dribbles_per_90,succ_dribbles_rate,duels_won_per_90,duels_won_rate,aerials_won_per_90,aerials_won_rate,touches_per_90,touches_opp_box_per_90,dispossessed_per_90,fouls_won_per_90,defcon_per_90,tackles_per_90,interceptions_per_90,blocks_per_90,fouls_committed_per_90,recoveries_per_90,poss_won_final_3rd_per_90,succ_dribbles_def_per_90,clearances_per_90,npxg,shots,sot,headed_shots,xa,succ_pass,acc_long_balls,chances_created,big_chances_created,succ_crosses,succ_dribbles,duels_won,aerials_won,touches,touches_opp_box,dispossessed,fouls_won,defcon,tackles,interceptions,blocks,fouls_committed,recoveries,poss_won_final_3rd,succ_dribbles_def,clearances,main_role,npxg_per_90_percentile,shots_per_90_percentile,sot_per_90_percentile,headed_shots_per_90_percentile,xa_per_90_percentile,succ_pass_per_90_percentile,succ_pass_rate_percentile,acc_long_balls_per_90_percentile,succ_long_balls_rate_percentile,chances_created_per_90_percentile,big_chances_created_per_90_percentile,succ_crosses_per_90_percentile,succ_crosses_rate_percentile,succ_dribbles_per_90_percentile,succ_dribbles_rate_percentile,duels_won_per_90_percentile,duels_won_rate_percentile,aerials_won_per_90_percentile,aerials_won_rate_percentile,touches_per_90_percentile,touches_opp_box_per_90_percentile,dispossessed_per_90_percentile,fouls_won_per_90_percentile,defcon_per_90_percentile,tackles_per_90_percentile,interceptions_per_90_percentile,blocks_per_90_percentile,fouls_committed_per_90_percentile,recoveries_per_90_percentile,poss_won_final_3rd_per_90_percentile,succ_dribbles_def_per_90_percentile,clearances_per_90_percentile,npxg_percentile,shots_percentile,sot_percentile,headed_shots_percentile,xa_percentile,succ_pass_percentile,acc_long_balls_percentile,chances_created_percentile,big_chances_created_percentile,succ_crosses_percentile,succ_dribbles_percentile,duels_won_percentile,aerials_won_percentile,touches_percentile,touches_opp_box_percentile,dispossessed_percentile,fouls_won_percentile,defcon_percentile,tackles_percentile,interceptions_percentile,blocks_percentile,fouls_committed_percentile,recoveries_percentile,poss_won_final_3rd_percentile,succ_dribbles_def_percentile,clearances_percentile,stats_vector,umap_x,umap_y
209405,8650,Virgil van Dijk,1991-07-08,193.0,right,Netherlands,CB,,15000000.0,3420,0.099239474848697,0.7894736842105263,0.368421052631579,0.6052631578947368,,,,,,0.0354383117274234,65.39473684210526,89.00429799426934,3.605263157894737,45.97315436241611,0.3157894736842105,0.0,0.0,0.0,0.0526315789473684,100.0,5.684210526315789,73.46938775510205,4.578947368421052,74.35897435897436,85.8157894736842,1.868421052631579,0.0263157894736842,0.4736842105263157,9.236842105263158,0.5789473684210527,0.736842105263158,0.6842105263157895,0.5,2.289473684210526,0.0789473684210526,0.0526315789473684,7.236842105263157,3.7711000442504856,30.0,14.000000000000002,23.0,1.3466558456420892,2485.0,137.0,12.0,0.0,0.0,1.9999999999999991,216.0,173.99999999999997,3261.0,71.0,0.9999999999999996,17.999999999999996,351.0,22.0,28.000000000000004,26.0,19.0,86.99999999999999,2.9999999999999987,1.9999999999999991,274.99999999999994,Center Back,91.6583912611718,82.22442899702085,95.43197616683217,93.14796425024826,64.34955312810328,95.92850049652432,81.62859980139027,84.11122144985104,67.52730883813307,57.19960278053625,19.513406156901688,18.470705064548163,18.470705064548163,14.101290963257199,93.79344587884806,68.32174776564052,99.30486593843099,90.46673286991063,97.51737835153924,95.03475670307844,90.4170804369414,93.24726911618669,26.56405163853029,58.3416087388282,1.5888778550148956,12.413108242303874,46.57398212512413,91.75769612711024,6.752730883813307,59.18570009930486,0.6951340615690168,82.62164846077458,97.71598808341608,94.28997020854023,98.90764647467726,97.86494538232373,82.42303872889771,99.50347567030785,95.23336643495531,82.12512413108243,19.513406156901688,18.470705064548163,25.670307845084412,92.0059582919563,96.42502482621649,98.7090367428004,96.8222442899702,86.39523336643495,56.70307845084409,91.21151936444886,21.996027805362463,59.18570009930486,83.36643495531281,61.61866931479643,58.540218470705064,77.70605759682225,3.227408142999007,94.73684210526315,"[5.526913325539975, 2.696917878485101, -1.2799303950545737, 4.367608657950146, 0.6897865219811841, 1.5535096147281378, -0.9718930482844876, 0.1280125125627876, 0.8954020756607006, -0.5365108899652913, -0.6441991043288893, -0.5818018501282493, -0.7620133325198625, -1.1058499093847278, -0.20586531608594577, -0.05135492717964254, -0.17878178427387684]",11.602522,5.3303385
950474,8668,James Garner,2001-03-13,182.0,right,England,DM,"RB,LB,CM",45000000.0,3414,0.0535913909047265,1.1862917398945518,0.3690685413005272,0.0,,,,,,0.1569528278022323,41.23022847100176,87.22810931399889,1.5817223198594026,45.80152671755725,1.476274165202109,0.3163444639718805,1.3971880492091389,25.60386473429952,0.4745166959578207,52.94117647058823,5.509666080843585,61.29032258064516,0.7908611599297013,63.82978723404256,69.96485061511424,0.7117750439367311,0.3954305799648506,1.1072056239015815,12.073813708260106,3.163444639718805,1.555360281195079,0.2636203866432337,1.0281195079086116,4.8506151142355005,0.3954305799648506,1.2126537785588751,2.240773286467487,2.0329000949859584,44.99999999999999,13.999999999999996,0.0,5.953743934631345,1564.0,60.0,55.99999999999999,11.999999999999998,52.99999999999999,17.999999999999996,208.99999999999997,30.0,2654.0,26.999999999999996,14.999999999999998,41.999999999999986,458.0,120.0,58.99999999999999,9.999999999999996,39.0,183.99999999999997,14.999999999999998,45.99999999999999,85.0,Midfielder,43.666666666666664,66.66666666666666,71.88888888888889,20.5,86.22222222222223,70.22222222222221,80.33333333333333,38.44444444444444,38.666666666666664,82.77777777777777,91.77777777777779,93.77777777777779,55.333333333333336,45.44444444444444,52.888888888888886,68.55555555555556,95.66666666666667,35.333333333333336,91.88888888888889,82.22222222222221,24.0,84.66666666666667,51.66666666666667,99.22222222222223,95.22222222222221,93.0,45.111111111111114,73.11111111111111,55.44444444444444,56.222222222222214,83.88888888888889,83.77777777777777,70.22222222222221,91.11111111111111,90.66666666666666,20.5,95.55555555555556,93.22222222222221,72.0,94.66666666666667,97.66666666666667,97.66666666666667,73.16666666666667,96.22222222222221,65.5,96.66666666666667,54.166666666666664,53.166666666666664,81.22222222222221,99.8888888888889,99.22222222222223,98.94444444444444,73.0,23.944444444444443,92.55555555555556,86.11111111111111,98.0,96.44444444444444,"[2.1643238567550016, -3.4687819318447195, 1.8113282735789986, 0.7256901767007514, -1.2375716322332468, -0.981546923119753, -0.859574153772612, 0.27111016076602634, -0.6571634436071032, 0.14342250620799407, 1.1477752353747053, -1.4718525754777059, 0.21548739285233132, 0.7503629196705713, -0.2597374565915329, 0.25629921783244586, 0.266252029907343]",5.811292,7.9600105
766611,10203,Nikola Milenkovic,1997-10-12,195.0,right,Serbia,CB,,28000000.0,3375,0.0225173330307006,0.4266666666666666,0.0266666666666666,0.2933333333333333,,,,,,0.0190767685572306,35.54666666666667,86.6146848602989,2.24,41.37931034482759,0.08,0.0266666666666666,0.0,0.0,0.08,100.0,3.8133333333333335,66.82242990654206,2.373333333333333,69.53125,52.8,0.9333333333333332,0.0533333333333333,0.5333333333333333,8.373333333333333,0.8266666666666667,0.7733333333333333,0.96,0.5599999999999999,2.88,0.0,0.2666666666666666,5.8133333333333335,0.8443999886512724,15.999999999999996,0.9999999999999974,10.999999999999998,0.7153788208961475,1333.0,84.00000000000001,3.0,0.9999999999999974,0.0,3.0,143.0,88.99999999999999,1980.0,34.99999999999999,1.999999999999999,20.0,314.0,31.0,29.0,36.0,20.999999999999996,108.0,0.0,9.999999999999998,218.0,Center Back,28.003972194637537,37.33862959285005,12.512413108242304,60.67527308838133,36.74280039721947,34.955312810327705,62.56206554121152,37.735849056603776,50.29791459781529,7.745779543197617,40.0695134061569,18.470705064548163,18.470705064548163,22.840119165839127,93.79344587884806,16.782522343594835,90.56603773584906,49.15590863952334,90.76464746772592,11.320754716981133,47.666335650446875,87.785501489573,33.06852035749752,38.03376365441907,7.547169811320755,14.796425024826215,80.63555114200595,88.82820258192652,23.13803376365442,12.959285004965244,24.0317775571003,60.67527308838133,46.57398212512413,67.52730883813307,12.661370407149949,79.29493545183715,58.29195630585898,78.79841112214498,75.9682224428997,23.187686196623638,40.764647467725915,18.470705064548163,43.74379344587885,69.71201588877854,77.65640516385302,75.02482621648461,75.91857000993049,79.1459781529295,64.94538232373385,86.49453823237339,44.14101290963257,61.32075471698113,96.52432969215492,55.660377358490564,75.07447864945382,12.959285004965244,53.12810327706058,89.1261171797418,"[4.846469272787474, 2.207981473296816, -1.88616567629539, 0.8934826743160342, 0.24350863753260557, 2.3929495171675077, -0.9425569938218602, 0.5499779401729565, 1.0569330110558217, -0.341497623188869, 0.5052552071045667, -0.6744453939057751, -0.15953219988501324, -0.11422864494572843, 0.07166410942991298, 0.5215147915324518, 1.1180886367810339]",11.511791,5.9471
1089691,8456,Elliot Anderson,2002-11-06,179.0,right,England,DM,CM,110000000.0,3334,0.0569721082047781,1.187762447510498,0.2699460107978405,0.053989202159568,,,,,,0.1291927822206859,55.01499700059989,85.52245069240453,3.2123575284943016,53.36322869955157,1.4577084583083382,0.2429514097180564,1.3767246550689862,28.977272727272727,1.349730053989202,54.34782608695652,8.017396520695861,54.7970479704797,1.7816436712657469,58.92857142857143,89.08218356328734,1.6736652669466108,1.6736652669466108,2.159568086382724,13.929214157168566,2.8074385122975403,1.1067786442711458,0.4319136172765446,1.5386922615476903,8.260347930413918,0.674865026994601,1.079784043191362,1.322735452909418,2.11050009727478,44.0,10.000000000000002,1.9999999999999967,4.785874843597409,2038.0000000000005,119.00000000000001,53.99999999999999,9.0,51.0,50.0,297.0,66.0,3300.0,62.0,62.0,80.00000000000001,516.0,103.99999999999999,41.0,15.999999999999996,56.99999999999999,306.0,25.0,40.00000000000001,48.99999999999999,Midfielder,47.44444444444444,66.77777777777779,51.11111111111111,52.77777777777778,78.22222222222223,92.0,67.88888888888889,87.1111111111111,62.44444444444445,81.88888888888889,82.88888888888889,93.55555555555556,67.88888888888889,95.22222222222221,58.5,98.11111111111111,71.66666666666667,81.88888888888889,82.38888888888889,97.11111111111111,69.11111111111111,3.0,92.55555555555556,100.0,90.0,67.0,74.8888888888889,32.44444444444444,100.0,93.22222222222221,75.55555555555556,43.0,71.22222222222221,90.5,81.05555555555556,59.88888888888889,91.88888888888889,98.44444444444444,96.44444444444444,93.55555555555556,94.0,97.16666666666667,99.33333333333333,99.66666666666667,94.33333333333334,99.22222222222223,90.88888888888889,0.2222222222222222,99.11111111111111,100.0,98.22222222222223,92.44444444444444,92.38888888888889,4.722222222222222,100.0,98.88888888888889,95.72222222222221,76.5,"[1.5004657800082626, -4.395971199522148, 4.479113916692296, 2.080751431306604, 0.7833555964586959, -0.4092625591628237, -0.14973724569213046, -0.11601186916596698, -0.4759966415264476, 0.2046261736894058, -1.0828798859796749, 1.4747318834121335, 0.0030665008558703583, 0.3618901025094127, 0.4123107653088502, 0.06015222381210563, 0.14190208064188103]",6.3539333,8.136838
523825,8654,Jarrod Bowen,1996-12-20,174.0,left,England,RW,"RM,AM,ST",30000000.0,3405,0.1710792911210249,2.0881057268722465,0.7400881057268722,0.185022026431718,30.399999618530277,47.29650556253442,42.728496803586175,4.568008758948237,0.185022026431718,0.1385667901732322,15.462555066079297,73.77049180327869,0.4229074889867841,35.55555555555556,1.1894273127753303,0.4229074889867841,0.7136563876651982,18.24324324324324,1.4008810572687225,44.91525423728814,4.889867841409692,43.32552693208431,0.8722466960352422,36.66666666666666,42.7136563876652,4.361233480176212,2.0352422907488985,1.2951541850220265,7.453744493392071,1.3215859030837005,0.7136563876651982,0.185022026431718,0.5022026431718062,4.202643171806168,0.6872246696035242,0.6872246696035242,1.0308370044052864,6.472499847412109,79.0,28.0,6.999999999999998,5.2424435615539515,585.0000000000001,16.0,45.0,16.0,27.0,53.00000000000001,185.00000000000003,33.0,1616.0000000000002,165.00000000000003,77.0,49.00000000000001,282.0,50.00000000000001,27.0,6.999999999999998,19.000000000000004,159.00000000000003,26.000000000000004,26.000000000000004,39.0,Winger,53.16742081447964,57.466063348416284,58.371040723981906,76.92307692307693,49.321266968325794,18.778280542986426,28.28054298642534,19.683257918552037,22.850678733031675,38.46153846153847,78.73303167420815,53.39366515837104,32.57918552036199,55.88235294117647,53.39366515837104,48.19004524886878,42.76018099547511,68.55203619909503,55.769230769230774,20.81447963800905,61.990950226244344,12.895927601809957,43.665158371040725,96.15384615384616,48.41628959276018,80.09049773755656,86.65158371040724,93.43891402714932,62.217194570135746,63.57466063348416,43.665158371040725,76.2443438914027,85.97285067873304,92.76018099547511,90.38461538461539,90.49773755656109,85.29411764705883,76.69683257918552,52.60180995475113,82.35294117647058,95.24886877828054,82.6923076923077,89.47963800904978,93.77828054298642,87.89592760180996,90.9502262443439,94.57013574660633,1.1312217194570136,85.97285067873304,99.77375565610859,92.42081447963801,97.28506787330316,95.24886877828054,56.10859728506787,97.51131221719457,95.24886877828054,88.91402714932126,93.89140271493213,"[-3.4842008817640258, -0.5859523708847557, 0.19732751802459897, 0.05086444696756959, -1.1982109445790896, 1.2308458123956643, -1.2179556809128012, 0.10249422287954309, -1.3784286083347403, 0.5601282674083379, -0.12361102872370265, 0.607349420636044, 0.3796066276200892, 0.3886782791783149, 0.27215555538250064, 0.5181818991067723, 0.45247023532890623]",1.8948882,7.598416
785411,8586,Marcos Senesi,1997-05-10,184.0,left,Argentina,CB,,25000000.0,3290,0.0416297883610594,0.4650455927051671,0.1367781155015197,0.1641337386018237,,,,,,0.1276762666673283,49.26747720364742,77.66278568348426,4.978723404255319,38.15513626834382,0.6565349544072948,0.1914893617021276,0.2188449848024316,30.76923076923077,0.1641337386018237,66.66666666666667,5.361702127659575,52.406417112299465,2.5167173252279635,47.91666666666666,81.79331306990882,1.4498480243161094,0.3829787234042553,1.0121580547112463,11.434650455927052,1.6960486322188448,1.5319148936170213,1.2857142857142856,0.9300911854103344,4.212765957446808,0.0547112462006079,0.7933130699088146,6.920972644376899,1.521800041198727,16.999999999999996,4.999999999999998,6.0,4.6672768592834455,1801.0,182.0,24.0,6.999999999999998,8.0,6.0,196.00000000000003,92.0,2990.0000000000005,53.0,14.0,37.00000000000001,418.00000000000006,62.0,56.0,47.0,34.00000000000001,154.0,2.0,29.0,253.0,Center Back,51.43992055610725,43.69414101290963,50.446871896722946,35.94836146971201,99.40417080436941,73.3862959285005,20.655412115193645,96.22641509433963,36.34558093346574,93.545183714002,96.1271102284012,86.09731876861966,75.9682224428997,47.86494538232373,65.54121151936445,59.98013902681232,11.717974180734856,53.624627606752725,9.086395233366435,90.56603773584906,78.94736842105263,12.760675273088381,77.06057596822245,89.07646474677259,69.91062562065541,87.09036742800397,96.52432969215492,56.504468718967225,79.84111221449851,45.680238331678254,93.34657398212512,78.15292949354519,71.00297914597814,70.70506454816285,68.86792452830188,58.39126117179742,99.90069513406156,94.240317775571,98.85799404170804,97.7656405163853,99.05660377358491,92.40317775571003,69.66236345580934,88.480635551142,79.69215491559086,97.71598808341608,91.45978152929494,4.716981132075472,93.09831181727904,95.8291956305859,94.43892750744787,98.01390268123139,99.25521350546177,16.08738828202582,95.4816285998014,71.40019860973187,99.40417080436941,92.85004965243296,"[4.891382551167826, -0.5787853098885481, 0.31999663567137215, 1.7480199831982688, -0.9388051252449948, -0.41699133047875503, -0.5269625647592734, 0.7967712214125539, 0.24609928889760532, 1.3671040987072591, 0.6649817478053113, 2.486743369950671, -0.6164407532357757, -0.10176329486979058, 0.19183822514084017, -1.1091162552391542, 0.5892926503530134]",9.763223,5.87449
243138,8668,James Tarkowski,1992-11-19,185.0,right,England,CB,,5000000.0,3330,0.0743189180219495,0.5675675675675675,0.2702702702702703,0.5405405405405406,,,,,,0.0559635355665877,33.97297297297297,80.62860808210391,2.702702702702702,41.1522633744856,0.4864864864864865,0.054054054054054,0.054054054054054,28.571428571428573,0.1081081081081081,50.0,6.324324324324325,67.82608695652173,3.972972972972973,69.66824644549763,56.567567567567565,2.27027027027027,0.027027027027027,0.945945945945946,10.18918918918919,1.3783783783783785,0.8648648648648648,1.4054054054054053,0.8648648648648648,2.378378378378378,0.081081081081081,0.3513513513513513,6.54054054054054,2.749799966812131,21.0,10.0,20.0,2.070650815963745,1256.9999999999998,99.99999999999999,18.0,1.999999999999998,1.999999999999998,3.9999999999999996,234.0,147.0,2093.0,84.0,0.999999999999999,35.00000000000001,377.0,51.00000000000001,31.999999999999996,51.99999999999999,31.999999999999996,87.99999999999999,2.999999999999997,12.999999999999998,242.0,Center Back,79.64250248262165,59.48361469712016,85.35253227408143,89.07646474677259,85.40218470705064,29.29493545183714,30.18867924528302,59.48361469712016,49.25521350546177,83.01886792452831,61.17179741807348,53.624627606752725,73.78351539225422,32.57199602780536,34.65739821251241,81.42999006951341,93.545183714002,83.71400198609732,91.26117179741807,21.1519364448858,96.1271102284012,93.14796425024826,72.24428997020854,74.57795431976166,44.98510427010923,24.42899702085402,97.91459781529295,63.35650446871897,8.838133068520357,60.72492552135055,39.27507447864945,73.78351539225422,93.34657398212512,83.11817279046674,96.07745779543197,96.37537239324728,94.14101290963256,74.87586891757697,84.95531281032771,93.49553128103277,70.65541211519366,62.41310824230387,52.03574975173784,94.83614697120159,93.79344587884806,80.4369414101291,98.56007944389275,88.72889771598808,91.36047666335651,93.34657398212512,84.70705064548163,69.76166832174776,99.70208540218471,21.94637537239325,59.63257199602781,73.3862959285005,70.05958291956306,91.55908639523336,"[4.404457384245069, 3.064570934037512, 0.10711860571661629, 2.0366140647384885, -1.0985800289061414, 0.016103362173593795, 0.5267194656520099, -0.11425661911776709, -0.5893206648313887, 0.6567486259053339, 0.8252011121083351, 0.38249979511166193, 0.3974956237778124, -0.3379981104073645, -0.13225729828016222, 0.02460399539064019, 1.3800773183144246]",10.385102,4.94479
883080,8455,Morgan Rogers,2002-07-26,187.0,right,England,AM,"RW,LW",110000000.0,3285,0.1858082209547905,2.301369863013699,0.8767123287671234,0.1095890410958904,,,,,,0.1179253303841368,21.83561643835617,74.62546816479401,1.0136986301369864,61.66666666666666,1.2876712328767124,0.3561643835616438,0.0821917808219178,6.0,1.1506849315068497,35.59322033898305,4.328767123287672,35.74660633484163,0.7123287671232877,29.545454545454547,49.45205479452055,4.958904109589041,2.191780821917808,1.3424657534246576,6.273972602739726,1.1506849315068497,0.3561643835616438,0.0821917808219178,1.2602739726027397,3.808219178082192,0.7123287671232877,0.6301369863013698,0.8767123287671234,6.782000064849853,84.00000000000001,32.0,4.0,4.304274559020993,797.0000000000002,37.0,47.0,13.0,3.0,42.000000000000014,158.00000000000003,26.000000000000004,1805.0,181.0,80.0,49.0,229.0,42.000000000000014,13.0,3.0,46.0,139.0,26.000000000000004,23.0,32.0,Creative Attacker,56.71641791044776,72.83582089552239,76.11940298507463,49.850746268656714,43.28358208955223,34.626865671641795,26.56716417910448,46.26865671641791,79.1044776119403,43.28358208955223,72.23880597014926,8.955223880597014,5.3731343283582085,66.56716417910448,16.716417910447763,33.43283582089553,6.865671641791045,46.865671641791046,28.65671641791045,42.68656716417911,91.04477611940298,4.776119402985075,49.850746268656714,93.73134328358209,29.55223880597015,25.970149253731346,38.50746268656716,42.98507462686567,40.298507462686565,65.97014925373135,35.82089552238806,57.01492537313433,85.97014925373134,95.82089552238806,97.01492537313433,73.5820895522388,75.5223880597015,81.49253731343283,79.55223880597015,82.68656716417911,91.94029850746269,19.850746268656717,91.34328358208955,87.16417910447761,74.32835820895522,90.44776119402985,98.80597014925372,0.2985074626865672,87.46268656716418,96.71641791044776,76.86567164179104,65.22388059701493,65.07462686567163,7.462686567164178,88.65671641791046,94.17910447761194,80.74626865671641,85.82089552238806,"[-4.303830392762125, -0.19349783357197484, -0.4600211380503611, 0.08990493479708413, 1.0579850909911288, 0.07597201447700729, -1.1619243776592365, -0.5066938879586217, -0.21634149179241574, 0.8497559880630253, -0.1661325439463178, 1.1811187895656392, 0.9531093661946186, 0.11146125035808616, 0.12387154256981618, -0.12519499142627688, 0.26129200589584617]",1.495931,7.122985
1177358,8678,Adrien Truffert,2001-11-20,176.0,left,France,LB,,30000000.0,3380,0.0362529592401177,0.4260355029585799,0.1597633136094674,0.0,,,,,,0.0793012712128769,34.66863905325444,83.46153846153847,1.0118343195266273,31.666666666666668,0.8520710059171598,0.1065088757396449,0.9053254437869822,23.776223776223777,0.8786982248520709,45.2054794520548,5.644970414201184,53.1328320802005,1.1715976331360949,44.89795918367347,69.1508875739645,1.411242603550296,0.6390532544378698,0.8520710059171598,8.094674556213018,2.742603550295858,1.2781065088757395,0.2662721893491124,1.0384615384615383,5.005917159763314,0.2130177514792899,0.7988165680473372,3.807692307692308,1.3615000247955313,16.0,5.999999999999998,0.0,2.978203296661377,1302.0,38.00000000000001,32.0,3.999999999999998,34.0,33.0,212.00000000000003,44.00000000000001,2597.0,53.00000000000001,24.0,32.0,304.00000000000006,103.00000000000001,48.0,10.0,39.0,188.00000000000003,7.999999999999998,30.0,143.00000000000003,Fullback,46.20991253644315,23.9067055393586,44.970845481049565,22.521865889212826,45.626822157434404,75.36443148688046,75.72886297376094,18.075801749271136,27.040816326530614,46.79300291545189,35.8600583090379,72.74052478134111,58.16326530612245,76.38483965014578,43.00291545189505,72.74052478134111,48.8338192419825,56.41399416909621,36.15160349854227,75.65597667638484,50.29154518950437,37.17201166180758,41.2536443148688,89.21282798833819,89.35860058309038,80.61224489795919,46.06413994169096,47.521865889212826,87.75510204081633,46.06413994169096,62.90087463556851,85.27696793002916,70.55393586005832,55.83090379008746,68.73177842565597,22.521865889212826,74.05247813411079,95.18950437317784,62.244897959183675,80.466472303207,53.93586005830904,89.1399416909621,94.67930029154519,96.06413994169097,83.01749271137027,96.50145772594753,81.34110787172013,11.224489795918368,76.45772594752187,98.83381924198251,99.27113702623906,97.52186588921283,80.68513119533527,9.620991253644315,99.12536443148689,72.52186588921283,92.4198250728863,96.35568513119533,"[2.011141828776887, -1.7581389622227548, 1.11612116672543, -1.1042999711972386, -0.7874123960389383, 0.1998801657524262, -0.4813938604028394, -0.004486152480862406, -1.0069707865380346, 0.7006806499298922, -0.3272048564528327, -0.49094385476710467, 0.04233520436627205, 0.033310153224423183, 0.03679875609718865, 0.11225528306184614, -0.9154776620935684]",7.1830864,6.048293
1302005,9937,Igor Thiago,2001-06-26,191.0,right,Brazil,ST,,65000000.0,3284,0.3692658374428604,2.302070645554202,1.1784409257003654,0.4933008526187576,,,,,,0.0515997751040813,11.94884287454324,69.2063492063492,0.356272838002436,52.0,0.6577344701583434,0.1644336175395858,0.1918392204628501,36.8421052631579,0.7947624847746649,54.71698113207548,5.563337393422655,38.66666666666666,3.069427527405603,38.48797250859106,33.29780755176614,4.631546894031669,1.151035322777101,0.7125456760048721,5.892204628501827,1.0414129110840438,0.3288672350791717,0.2192448233861144,2.0006090133982948,2.548721071863581,0.4110840438489647,0.4110840438489647,1.7539585870889158,13.474100112915039,84.0,43.0,18.0,1.8828184604644775,436.0,12.999999999999996,23.999999999999996,5.999999999999997,6.9999999999999964,28.999999999999996,202.99999999999997,111.99999999999999,1215.0,169.0,42.0,25.999999999999996,215.0,37.99999999999999,11.999999999999998,7.9999999999999964,73.0,92.99999999999999,15.0,15.0,63.99999999999999,Striker,70.0,44.59016393442623,72.62295081967213,51.47540983606558,32.78688524590164,47.21311475409836,48.68852459016394,48.19672131147541,54.01639344262294,18.524590163934427,50.1639344262295,73.11475409836066,91.47540983606557,66.06557377049181,90.32786885245902,55.73770491803278,37.62295081967213,70.0,46.885245901639344,43.44262295081967,51.967213114754095,62.78688524590164,10.819672131147541,99.18032786885246,73.9344262295082,78.36065573770492,86.72131147540983,26.229508196721312,60.49180327868853,27.21311475409836,55.40983606557377,91.14754098360656,94.75409836065573,90.81967213114754,97.78688524590164,82.78688524590164,68.52459016393443,89.01639344262296,76.55737704918033,72.95081967213115,79.09836065573771,85.40983606557377,90.08196721311475,92.78688524590164,90.32786885245902,93.44262295081968,94.26229508196722,16.39344262295082,49.59016393442623,100.0,95.57377049180327,94.75409836065573,98.19672131147541,1.4754098360655739,94.26229508196722,75.73770491803279,88.11475409836066,99.01639344262296,"[-3.457379691353551, 3.4030319386171737, -0.18404452533972407, 0.2582488003586594, 0.0733868827699723, -0.5468483070662015, 0.5565325933156474, 2.0884867019494124, 0.06655047821992552, 0.6991031031410029, 0.0918707887368661, 0.03026987769990006, 0.524840855809126, 0.2513400166172827, -0.19613758488079316, -0.5902118428488856, -0.24949843270377758]",-0.54530764,5.4972854
